"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"X7451bd049f3440009afa6ced39fd8ef7","Ruminococcaceae_NK4A214_group (RSV1480)",4,NA,6,NA,0,NA,NA,FALSE
"X0615a368fcc483c7990d4b7272ed1519","Actinomyces (RSV1481)",22,0.911425617008158,15,0.899011300883281,32,0.996737485392538,0.899011300883281,FALSE
"X6eb5c96df9083662e4b20aba64aaa805","Streptococcus (RSV1482)",15,0.367534623790723,0,NA,0,NA,0.367534623790723,FALSE
"X00ed66ec9e6b473044e7218bab25b621","Klebsiella (RSV1485)",36,0.920593605753436,0,NA,0,NA,0.920593605753436,FALSE
"Xcfb48662e6a1de9fc25ae2a81db43782","unassigned Proteobacteria (RSV1486)",43,0.888283143264183,2,NA,0,NA,0.888283143264183,FALSE
"X7267bfa8f30245cba15ea7d27aa6951f","Escherichia/Shigella (RSV1488)",116,1,0,NA,0,NA,1,FALSE
"Xce838f4ec764d6939945983db403b957","Nocardioides (RSV1489)",0,NA,1,NA,0,NA,NA,FALSE
"Xb43ead7c5fac1658d385748ffefdca19","Akkermansia (RSV1490)",1,NA,0,NA,0,NA,NA,FALSE
"X7b89dee04a54ebb35450b7ca81ab24a6","unassigned Bacteroidetes (RSV1493)",0,NA,2,NA,0,NA,NA,FALSE
"X26a452a38a20d6210264537e72481d38","unassigned Bacteroidetes (RSV1494)",3,NA,12,0.903800785251786,0,NA,0.903800785251786,FALSE
"X0b7e3a677c972c0b9b6ce17a583c3dfc","Clostridium_sensu_stricto_1 (RSV1496)",2,NA,3,NA,17,0.988665315778284,0.988665315778284,FALSE
"Xcdfda8d76bf21d2c5973f4fa2c8a3739","Mitsuokella (RSV1497)",0,NA,7,NA,0,NA,NA,FALSE
"X7b5e6841c493cea81d90823d7bf2e20a","Ruminococcaceae_UCG-014 (RSV1498)",1,NA,0,NA,0,NA,NA,FALSE
"X87f04087516f896e344d4f7ab151eff0","Acinetobacter (RSV1499)",0,NA,1,NA,0,NA,NA,FALSE
"X3935b1db909ad7a21abe14bfebee24fe","Dialister (RSV1500)",1,NA,2,NA,0,NA,NA,FALSE
"Xde959b5c00cffdbc7050b65d1098c6ed","Sarcina (RSV1501)",3,NA,2,NA,0,NA,NA,FALSE
"X5525570669f53b765de5e121f0cf9dda","Clostridium_sensu_stricto_1 (RSV1502)",5,NA,7,NA,2,NA,NA,FALSE
"Xf4fd4d5136d00b6ba8b67030e932e2be","Butyricimonas (RSV1503)",1,NA,0,NA,3,NA,NA,FALSE
"X4ed3c3eb78421b68f1a1c44c1d373a8a","Parabacteroides (RSV1504)",7,NA,4,NA,0,NA,NA,FALSE
"X827ea760938128425a9f4e1d61cdcbd3","Megasphaera (RSV1505)",0,NA,3,NA,0,NA,NA,FALSE
"Xe151e0a4bd98712e423de5a2607851b0","Pseudomonas (RSV1506)",1,NA,2,NA,0,NA,NA,FALSE
"X03918b39684becf9250142770a4edbd9","Veillonella (RSV1507)",16,0.839028671643207,1,NA,0,NA,0.839028671643207,FALSE
"Xd57fc09e672c495f88eb21c446ecae43","Bifidobacterium (RSV1509)",3,NA,0,NA,0,NA,NA,FALSE
"X6172696d8f5237f88fdf9be7b316a109","Deinococcus (RSV1510)",0,NA,1,NA,0,NA,NA,FALSE
"Xc1eedbcfde0ec278a15691f85ef9055b","Ruminococcus_1 (RSV1511)",2,NA,2,NA,1,NA,NA,FALSE
"X3070a8512efbc620785dc205bca12382","Sneathia (RSV1512)",1,NA,13,0.798322385616038,1,NA,0.798322385616038,FALSE
"X4595db49426fb88614f6d6e90d952ae9","Blautia (RSV1514)",4,NA,0,NA,5,NA,NA,FALSE
"X9cd3ca8243aeca21a339184c6bcd3a2a","unassigned Proteobacteria (RSV1516)",0,NA,1,NA,9,NA,NA,FALSE
"X47567721965911823f069a0efe04d8ed","unassigned Bacteroidetes (RSV1517)",0,NA,5,NA,0,NA,NA,FALSE
"X71d5a4ad2a9248a5f73f0d570eb7339f","Ruminococcus_2 (RSV1518)",1,NA,1,NA,0,NA,NA,FALSE
"X76de752a177ae96b1151ae697368d049","Bacteroides (RSV1522)",0,NA,0,NA,8,NA,NA,FALSE
"Xa1def2e270c974e8866c2052085b1971","Alloprevotella (RSV1524)",0,NA,5,NA,0,NA,NA,FALSE
"Xe601d5f1adda50d701948a775b513a54","Brachybacterium (RSV1525)",1,NA,17,0.309498792559644,0,NA,0.309498792559644,FALSE
"X8a60336563905f693a81510da8159a47","Brachybacterium (RSV1527)",0,NA,1,NA,0,NA,NA,FALSE
"Xee4ee223d4a97bb75d34503cc063e95b","Diaphorobacter (RSV1528)",0,NA,2,NA,0,NA,NA,FALSE
"Xb41f2e53365db5dae8cf5c5362dbe99c","Cutibacterium (RSV1529)",3,NA,0,NA,0,NA,NA,FALSE
"Xf03d21b51708fe7be31ba8ff091497c1","Streptococcus (RSV1533)",5,NA,0,NA,0,NA,NA,FALSE
"Xd998cd7d066cc31591ca80a9330791a9","Streptococcus (RSV1534)",2,NA,13,0.54379084119671,0,NA,0.54379084119671,FALSE
"X916b4053fd26e18a6c7fc63635cbe5e8","Ruminococcaceae_UCG-005 (RSV1535)",0,NA,2,NA,0,NA,NA,FALSE
"Xcd33343b747cb20a2c7f908be741c159","Erysipelotrichaceae_UCG-003 (RSV1536)",3,NA,1,NA,0,NA,NA,FALSE
"X28400033019ee7056b4fc6040af066cd","Acinetobacter (RSV1537)",0,NA,1,NA,1,NA,NA,FALSE
"X4ce8c6fa9cd617b7dcb9a856ecc6898b","Clostridium_sensu_stricto_1 (RSV1538)",10,0.561185536395532,2,NA,7,NA,0.561185536395532,FALSE
"Xe09cac80a58e0f0b4664ea609cc7e0e6","Lactobacillus (RSV1539)",0,NA,3,NA,0,NA,NA,FALSE
"Xf94d17d109e2a3785c86c384d87df418","Paracoccus (RSV1542)",3,NA,14,0.943518279678994,0,NA,0.943518279678994,FALSE
"X254bbcbe00c33461120765f406b02b58","Prevotella_9 (RSV1543)",0,NA,4,NA,0,NA,NA,FALSE
"X708a61edde92aa1bdb8b1029c0ef5514","Eubacterium (RSV1545)",13,0.794470303310348,5,NA,0,NA,0.794470303310348,FALSE
"X6cb9175fcba392c262421b06a2e1d71a","Prevotella_2 (RSV1546)",0,NA,8,NA,0,NA,NA,FALSE
"Xbfd43b2709fc5165e633599b05a101ea","Lactobacillus (RSV1547)",7,NA,13,0.859056756485697,0,NA,0.859056756485697,FALSE
"Xe9e3c8ddf52b8aca857c710977503d9b","Klebsiella (RSV1548)",0,NA,0,NA,5,NA,NA,FALSE
"Xc50ea3314b2f58e41af4246ce013114a","Rothia (RSV1549)",4,NA,0,NA,0,NA,NA,FALSE
"Xf37609ed7265df581527dbe102b8045b","Streptococcus (RSV1550)",3,NA,0,NA,0,NA,NA,FALSE
"X40d405007b66db0e565c16793023d589","Staphylococcus (RSV1551)",3,NA,0,NA,0,NA,NA,FALSE
"X0e6b4887dd616c85dc5bc1c268916abc","Ruminococcaceae_UCG-014 (RSV1552)",0,NA,0,NA,1,NA,NA,FALSE
"X3a080222a60ffa582f54769e66937f6c","Moraxella (RSV1553)",3,NA,0,NA,0,NA,NA,FALSE
"X4727fe20f3c30c10d52daf6c3c1faf21","Parabacteroides (RSV1554)",0,NA,9,NA,12,0.908165771287502,0.908165771287502,FALSE
"X4f82bc02e62485253a7c42ea7bc32927","Megasphaera (RSV1555)",5,NA,0,NA,0,NA,NA,FALSE
"X5c8f872fa1f2a457fc63f385c25785db","Ruminococcaceae_UCG-014 (RSV1556)",1,NA,5,NA,1,NA,NA,FALSE
"Xac8195c3decdfd4fdf2113d253050c4b","Alkanindiges (RSV1558)",0,NA,1,NA,0,NA,NA,FALSE
"Xafeaa9246ca0e041cb89296160fa120c","Escherichia/Shigella (RSV1559)",17,0.605426925323071,0,NA,0,NA,0.605426925323071,FALSE
"Xe065a280954addb588f38b05d67b205b","Acinetobacter (RSV1562)",1,NA,0,NA,0,NA,NA,FALSE
"Xa3401f5cb6968170e846526513d7f33e","Psychrobacter (RSV1563)",2,NA,15,0.9925950965283,0,NA,0.9925950965283,FALSE
"X5bdb2ac353127cd55b0edc0da340f948","Anaerococcus (RSV1564)",16,0.949028511167644,43,0.903974375613473,21,0.85927563425349,0.85927563425349,FALSE
"X3bca2f062f71f0233c2ef027d85b1a00","Shewanella (RSV1565)",1,NA,21,0.519451862301698,0,NA,0.519451862301698,FALSE
"X84f2ec57636a5913ddf73bd8f892fbf0","Parabacteroides (RSV1569)",0,NA,8,NA,0,NA,NA,FALSE
"X43a531cf80ce48488f381f68f4d3e6af","Bacteroides (RSV1570)",0,NA,0,NA,4,NA,NA,FALSE
"X98638058d523267e1ff2e58b143f6452","Bacteroides (RSV1571)",3,NA,0,NA,3,NA,NA,FALSE
"X685e8a35489437fe1019481ae0afc558","Corynebacterium (RSV1575)",1,NA,2,NA,0,NA,NA,FALSE
"X028198c64de12313adeb179762733f66","Escherichia/Shigella (RSV1577)",105,1,0,NA,0,NA,1,FALSE
"X5c09cc7e0218208d22ab3b22141e63c7","Novosphingobium (RSV1578)",0,NA,1,NA,0,NA,NA,FALSE
"X69b9ad9a22b26600b4cef95ab0c591dc","Aureimonas (RSV1579)",0,NA,2,NA,0,NA,NA,FALSE
"Xd6c964d7a1d76f1547e809eb9b3b8dd6","Citrobacter (RSV1580)",53,0.986775926839659,3,NA,2,NA,0.986775926839659,FALSE
"Xbf2da96267afcee99ff82053cd18af28","Stenotrophomonas (RSV1581)",3,NA,14,0.986382034143209,0,NA,0.986382034143209,FALSE
"X0f534ef9de92b7e9c83223dc8f3c907a","Bacteroides (RSV1582)",8,NA,0,NA,0,NA,NA,FALSE
"Xbadbf7b8a1d25e28ffe1abdf88ac7127","Veillonella (RSV1584)",4,NA,0,NA,0,NA,NA,FALSE
"Xc716266125da646172338f31778ce33f","unassigned Bacteroidetes (RSV1585)",1,NA,9,NA,0,NA,NA,FALSE
"X18c3cc528116d43fd0fa66268ac183a7","Veillonella (RSV1586)",0,NA,10,0.903891393277471,0,NA,0.903891393277471,FALSE
"X47311034d26872902e151c2c7a070256","Escherichia/Shigella (RSV1587)",3,NA,0,NA,0,NA,NA,FALSE
"Xf81b670e81f331ee11235e5602158352","Parabacteroides (RSV1588)",2,NA,0,NA,0,NA,NA,FALSE
"Xdf0c42b2157e63e76560e5bba881ae84","Lactobacillus (RSV1589)",0,NA,4,NA,0,NA,NA,FALSE
"X6d767bf5a4af639437156108bc2eacc2","Veillonella (RSV1590)",4,NA,0,NA,0,NA,NA,FALSE
"Xf96c7b1a1d2dd5767d91bc225d7ac8ba","Lysobacter (RSV1591)",1,NA,0,NA,0,NA,NA,FALSE
"Xa1162ced61f8d8cbb545b9f84e419501","Acinetobacter (RSV1592)",0,NA,1,NA,1,NA,NA,FALSE
"Xc2c1406ae93c09b94a742e38f9450150","Streptococcus (RSV1593)",0,NA,3,NA,0,NA,NA,FALSE
"Xa28e212ba6d740446724169818acac02","Prevotella_2 (RSV1595)",4,NA,1,NA,0,NA,NA,FALSE
"Xe2b7eecc3ef716f4a0bc9ef8901ef364","Streptococcus (RSV1596)",2,NA,0,NA,0,NA,NA,FALSE
"X722fdf0ebf15b046392bd81304745e61","Bifidobacterium (RSV1598)",1,NA,0,NA,5,NA,NA,FALSE
"X821015478b84e7bc55cf5c6a73ba1b1e","Ornithinimicrobium (RSV1600)",1,NA,1,NA,0,NA,NA,FALSE
"X97bca68b08b9ff7077ed2b5e4aa6b360","Actinobacillus (RSV1604)",23,0.998378894391294,0,NA,1,NA,0.998378894391294,FALSE
"Xc64d0b194420756c348758b5e64f855e","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium (RSV1606)",0,NA,35,0.802431690854421,0,NA,0.802431690854421,FALSE
"Xbedc4f31bc405c8acd1184e8919c79bf","Psychrobacter (RSV1608)",2,NA,0,NA,0,NA,NA,FALSE
"X133a0942e1495c4e299b0b720a616c51","unassigned Verrucomicrobia (RSV1609)",0,NA,0,NA,1,NA,NA,FALSE
"X78378a143b8b4701ca78fa8f8c8ce16e","Lactobacillus (RSV1611)",3,NA,0,NA,0,NA,NA,FALSE
"X073da91cc54d7a78ce0fd199750e5603","Parabacteroides (RSV1612)",29,0.794464304211046,33,0.892684293317345,5,NA,0.794464304211046,FALSE
"Xf23dffb16b79d27f1d06f55ddf61298f","Clostridium_sensu_stricto_1 (RSV1613)",9,NA,4,NA,4,NA,NA,FALSE
"X9037a8807f265f6926427153c9f6f6f8","Alistipes (RSV1614)",0,NA,0,NA,4,NA,NA,FALSE
"X311fcd46fd720fc7495e3e6c970cdf3d","Ruminococcaceae_NK4A214_group (RSV1615)",2,NA,6,NA,0,NA,NA,FALSE
"X44f892f594aaa632c17cf25b3f52a7bd","Klebsiella (RSV1617)",6,NA,18,0.795298068676388,2,NA,0.795298068676388,FALSE
"Xaae78fc4d82d14242ee5895b0a9ff0cc","Prevotella_7 (RSV1618)",1,NA,4,NA,0,NA,NA,FALSE
"X47d12ada7044a2a12b1695782ac82f58","unassigned Proteobacteria (RSV1619)",0,NA,3,NA,1,NA,NA,FALSE
"Xb54e0d76031f1ce0b61374682af2c4b9","Escherichia/Shigella (RSV1620)",3,NA,1,NA,0,NA,NA,FALSE
"Xbb9e175bcea7a23e070ce96bdd814003","Veillonella (RSV1621)",1,NA,30,0.904583732954448,0,NA,0.904583732954448,FALSE
"X8f6cab269b0e9c75fb86b4e1f1046fbd","Family_XIII_UCG-001 (RSV1622)",4,NA,5,NA,0,NA,NA,FALSE
"Xbe5fb5a5e7ff1732803ff9c430e82495","Qipengyuania (RSV1624)",0,NA,1,NA,0,NA,NA,FALSE
"Xddef08e5edd63a9dbb66d60035a95893","Bacteroides (RSV1626)",6,NA,23,0.786350851440588,2,NA,0.786350851440588,FALSE
"Xe31c7e269125382d9bd6ee8fcc1fde21","Bacteroides (RSV1627)",0,NA,0,NA,3,NA,NA,FALSE
"X7ceb288150a231c219d0239d710228dc","Streptococcus (RSV1628)",1,NA,1,NA,0,NA,NA,FALSE
"Xc96f922ea48b8d14582754d8d64873c7","Escherichia/Shigella (RSV1629)",4,NA,0,NA,0,NA,NA,FALSE
"X6b25a378e95a985d2094c08056c9f2c0","Campylobacter (RSV1630)",18,0.968185150710825,32,0.842859403449081,36,0.999394094590475,0.842859403449081,FALSE
"Xfa98a6b66b8e2af81207b5a018e11898","Bifidobacterium (RSV1631)",0,NA,0,NA,5,NA,NA,FALSE
"X5f8b99d96b9fb65e12c944b3f8bd38b9","Burkholderia-Caballeronia-Paraburkholderia (RSV1632)",0,NA,8,NA,0,NA,NA,FALSE
"X145e62087b1ec4cb101bd807b9188b1a","Prevotella_9 (RSV1633)",0,NA,3,NA,0,NA,NA,FALSE
"Xc332b25bae6a986f83944152c17aa7ff","Veillonella (RSV1634)",6,NA,0,NA,0,NA,NA,FALSE
"X924f789b24b9261f70df6416acac55ca","Subdoligranulum (RSV1635)",0,NA,7,NA,0,NA,NA,FALSE
"X4ffb1806365f10d8fcb3906bdea12ab0","Elusimicrobium (RSV1636)",1,NA,3,NA,0,NA,NA,FALSE
"Xf5f998a060cbe1d99a7e4494c188b70f","Enterococcus (RSV1637)",48,0.51000727284615,2,NA,0,NA,0.51000727284615,FALSE
"Xedb820a8dfbb79bff3e86b0def91cada","Stenotrophomonas (RSV1638)",0,NA,23,0.276257877281384,2,NA,0.276257877281384,FALSE
"Xc0abc5b2500b4eba427bebeda144b69d","Paracoccus (RSV1639)",1,NA,1,NA,0,NA,NA,FALSE
"Xd9bb3ea8df6aa9e66e06316c68ea93b6","Mogibacterium (RSV1640)",4,NA,4,NA,0,NA,NA,FALSE
"Xa18220fb286088f5337dc39497294dc9","Granulicatella (RSV1642)",1,NA,0,NA,0,NA,NA,FALSE
"X40c7347c6f2b0323b6a62b575b487b52","Barnesiella (RSV1645)",5,NA,0,NA,0,NA,NA,FALSE
"X1cd23a36503b0eabc94c27ca7011839d","unassigned Firmicutes (RSV1647)",0,NA,3,NA,0,NA,NA,FALSE
"X7ba23cc85c3a44a4b32f2b234e3e1dd2","Rhodoluna (RSV1650)",0,NA,1,NA,1,NA,NA,FALSE
"Xaeb686939ee595d2f332989c481b7410","Peptococcus (RSV1651)",2,NA,1,NA,0,NA,NA,FALSE
"Xe6b360f7a34c6f4499ced91569ef3f76","Prevotella_2 (RSV1652)",0,NA,3,NA,0,NA,NA,FALSE
"Xac431dfaec752485f55cb162480f85c8","Bifidobacterium (RSV1653)",2,NA,0,NA,0,NA,NA,FALSE
"X5068d5234cdd9d135b4b9d086ea669f1","Prevotella_9 (RSV1654)",3,NA,0,NA,0,NA,NA,FALSE
"Xe75873358df392803ada4e516cd62684","Streptococcus (RSV1655)",2,NA,0,NA,0,NA,NA,FALSE
"X6199a4cb89a00770018666aedf5b67d5","Anaerostipes (RSV1656)",1,NA,0,NA,0,NA,NA,FALSE
"Xafb6f71ded38f7443f504175f88f9b2f","Prevotella_9 (RSV1657)",0,NA,4,NA,0,NA,NA,FALSE
"X350dae9dce2683e42cfe1ec0e763fbaa","Escherichia/Shigella (RSV1658)",7,NA,0,NA,0,NA,NA,FALSE
"X4174e90d9bd9be0973f694e1575a12c8","Roseomonas (RSV1660)",0,NA,10,0.909471061014643,1,NA,0.909471061014643,FALSE
"Xd1ae7f18ff0ceb7a151975501058036a","Sphingomonas (RSV1661)",0,NA,4,NA,0,NA,NA,FALSE
"Xffb3bf7b7c32855e8d622314660e1a37","Ruminiclostridium_9 (RSV1662)",0,NA,2,NA,3,NA,NA,FALSE
"X07da8347d7daf81de4d02cb2d3c0013b","Fusobacterium (RSV1663)",0,NA,1,NA,0,NA,NA,FALSE
"Xcaf43ea546b43f7d26821b452244923e","Cloacibacterium (RSV1664)",1,NA,2,NA,0,NA,NA,FALSE
"X29cbefdbaca4b197588d7bcfaae269f5","Prevotellaceae_UCG-003 (RSV1666)",0,NA,3,NA,0,NA,NA,FALSE
"Xd2d85f94e925e49f3cf55d543f0399fb","Prevotella_9 (RSV1667)",1,NA,1,NA,0,NA,NA,FALSE
"X09319ac323f77f615ddb75ed744ac20e","Parabacteroides (RSV1669)",1,NA,6,NA,2,NA,NA,FALSE
"Xe51dd7206774c25667a3acbb087568ab","unassigned Proteobacteria (RSV1671)",1,NA,4,NA,0,NA,NA,FALSE
"Xb2dfc392cdafc48a2d345f62c1d8fe80","Pantoea (RSV1672)",4,NA,0,NA,1,NA,NA,FALSE
"X91ff4737c66431cf09bf36435cfa4660","Prevotella_2 (RSV1673)",1,NA,3,NA,0,NA,NA,FALSE
"X39819bb32c32f0ae6221053e62ecfef8","Corynebacterium_1 (RSV1675)",1,NA,0,NA,0,NA,NA,FALSE
"X45fff745c464de8005bce59dbd878937","unassigned Firmicutes (RSV1676)",8,NA,0,NA,1,NA,NA,FALSE
"X56cad64c190a001b156166364e64679b","Acinetobacter (RSV1679)",1,NA,1,NA,0,NA,NA,FALSE
"X1b477dd331d210fbd41fc777ae007774","Cronobacter (RSV1680)",9,NA,1,NA,4,NA,NA,FALSE
"Xd8f2dc4eaea2185643dd28857f8b8c38","Bacteroides (RSV1682)",5,NA,0,NA,6,NA,NA,FALSE
"Xf4fe0e47974a9b84979bff3ece1fd127","Christensenellaceae_R-7_group (RSV1683)",2,NA,5,NA,1,NA,NA,FALSE
"X771f356571f0c8721654bce2961a778a","Fusobacterium (RSV1684)",7,NA,3,NA,6,NA,NA,FALSE
"X256c538168b50bbfbe7c92b8e2180bad","unassigned Firmicutes (RSV1685)",4,NA,4,NA,2,NA,NA,FALSE
"Xf51d9f310a6b219ce2348bccb775a142","Marvinbryantia (RSV1686)",7,NA,2,NA,1,NA,NA,FALSE
"X2f0237ec232d7b1fcf56095e4ee6a2a5","Actinomyces (RSV1687)",7,NA,21,0.906619782403769,31,0.999492957339898,0.906619782403769,FALSE
"Xa76bceb8556d98d20da8b2e65d2a974d","Agathobacter (RSV1688)",3,NA,4,NA,0,NA,NA,FALSE
"Xe26846731724ae0c09c0cc79c57b0ce8","Pseudomonas (RSV1689)",1,NA,0,NA,0,NA,NA,FALSE
"X08995258dcab3634cbbe385927d19c0b","Brevundimonas (RSV1695)",0,NA,1,NA,0,NA,NA,FALSE
"Xb0553a7cf3e72573824b0dacf2747ae5","Family_XIII_AD3011_group (RSV1696)",2,NA,1,NA,2,NA,NA,FALSE
"X2ee585c245a593473acb21bdf1d7a460","Anaerostipes (RSV1697)",8,NA,7,NA,2,NA,NA,FALSE
"X57cf30192fa59fd25a4e94f7fdc1b38e","Clostridium_sensu_stricto_1 (RSV1699)",0,NA,0,NA,2,NA,NA,FALSE
"Xe6f722e31a1a5500f42f00a0214d440a","Coprococcus_2 (RSV1701)",0,NA,2,NA,0,NA,NA,FALSE
"X60199cd068f1a0f412982299670c543f","unassigned Bacteroidetes (RSV1702)",1,NA,0,NA,0,NA,NA,FALSE
"Xa7404230862dd66f2e19b53c2939ed02","Nocardioides (RSV1703)",0,NA,1,NA,0,NA,NA,FALSE
"Xc580dd52c69170b839f31efcad6c3d18","unassigned Firmicutes (RSV1704)",0,NA,6,NA,0,NA,NA,FALSE
"X1938add91d0edfbb63c9c4c56598fb7a","Bacteroides (RSV1705)",7,NA,17,0.846447058999967,0,NA,0.846447058999967,FALSE
"X419b5273dc978a8925f84ba79fb51de9","Prevotella_2 (RSV1706)",4,NA,4,NA,0,NA,NA,FALSE
"Xbb4cb74a1c44bbe7d5b215abf892a7ab","Ruminiclostridium_9 (RSV1707)",2,NA,8,NA,1,NA,NA,FALSE
"Xfe1dec4c85d89c1a467bb0cc0e9b9464","Klebsiella (RSV1708)",13,0.976191227805609,11,0.869323215539705,1,NA,0.869323215539705,FALSE
"X54e6a6e712cf9a50439ed52fbc84820b","Ruminococcaceae_UCG-002 (RSV1710)",0,NA,4,NA,0,NA,NA,FALSE
"X7862462431c2d710680a356852bbcafa","Anaerococcus (RSV1712)",150,0.999999008795818,63,0.83395746688218,37,0.995033454947409,0.83395746688218,FALSE
"Xb7ec21394d877839a62084735e246f5c","Family_XIII_AD3011_group (RSV1713)",0,NA,7,NA,0,NA,NA,FALSE
"X6b0b1f26ee0c6483d8a594cd26b35e90","Streptococcus (RSV1716)",0,NA,2,NA,1,NA,NA,FALSE
"X373e2b40c63082c4918d9715fe6f36ae","Parabacteroides (RSV1717)",3,NA,0,NA,5,NA,NA,FALSE
"Xf109e0435b63d2fda9fb704ca2a4c70f","Staphylococcus (RSV1718)",0,NA,5,NA,0,NA,NA,FALSE
"X0e7d3e385205938a3696d376c04a870a","Anaerotruncus (RSV1720)",1,NA,3,NA,14,0.829266791179219,0.829266791179219,FALSE
"Xc78b4eff98ee648b80b09c68867be26b","Pseudomonas (RSV1721)",0,NA,30,0.852728728432657,0,NA,0.852728728432657,FALSE
"Xc7f7b9c5dba66d5d74ffe7ac0def7777","Acinetobacter (RSV1722)",0,NA,3,NA,0,NA,NA,FALSE
"X648d96c691a2c500d44802ee7f003519","Sphingomonas (RSV1724)",0,NA,1,NA,0,NA,NA,FALSE
"Xbbe073980b1b1ab6a491d8bce2ffee41","Megasphaera (RSV1725)",3,NA,0,NA,0,NA,NA,FALSE
"X1d2b00ff8b7477d2b6c2b8043f7c9d31","Peptostreptococcus (RSV1729)",46,0.999990777053896,81,0.986826767820223,21,0.906108284647554,0.906108284647554,FALSE
"Xead034c20ec389f7f9d1c917cdc9d39c","Anaerococcus (RSV1732)",9,NA,15,0.921260014514087,2,NA,0.921260014514087,FALSE
"Xc6fb2035b37373282e37d128e2c9c5dc","Ruminococcus_1 (RSV1733)",4,NA,2,NA,0,NA,NA,FALSE
"Xc28ae6c90a4e9d71c22fd7b7bd931c4f","unassigned Bacteroidetes (RSV1738)",2,NA,4,NA,0,NA,NA,FALSE
"X86811aaf2b7c619fd054b4ab9efb50cb","Scardovia (RSV1739)",21,0.96578355483485,11,0.88408355006183,38,0.999999469438874,0.88408355006183,FALSE
"X902869d4bd002efd1b81e56837267538","Rheinheimera (RSV1740)",1,NA,0,NA,0,NA,NA,FALSE
"X4e606bed45a7f847bacd1820362435ad","Psychrobacter (RSV1742)",1,NA,0,NA,0,NA,NA,FALSE
"X322f78bb415ffb9f539fa583b000b301","Prevotella_9 (RSV1743)",10,0.796277934375601,0,NA,0,NA,0.796277934375601,FALSE
"X77903733cdb62d716637284848175930","Acinetobacter (RSV1744)",1,NA,0,NA,0,NA,NA,FALSE
"X83c36da68c540fbba966534c5c758802","Moraxella (RSV1746)",0,NA,3,NA,0,NA,NA,FALSE
"X3a996e2f3bd01dc272a98a12ff8d383d","Agathobacter (RSV1748)",4,NA,3,NA,0,NA,NA,FALSE
"X2e7778934d61effc9f845bb5699293dc","Thermicanus (RSV1749)",2,NA,0,NA,0,NA,NA,FALSE
"X13ab6a9253bd46773a8f9ef9a6ba5d5b","Catenibacterium (RSV1750)",7,NA,2,NA,0,NA,NA,FALSE
"Xe14af4b9118fed5fda2136e30dcb0f14","Streptococcus (RSV1751)",4,NA,15,0.433164507861046,11,0.999784316430534,0.433164507861046,FALSE
"X8bd7470df4e3ccdda3b9245076e2e707","Streptococcus (RSV1753)",4,NA,0,NA,1,NA,NA,FALSE
"Xf609653823695eb105b3e25653f1f005","Enterococcus (RSV1754)",39,0.809178025214784,5,NA,0,NA,0.809178025214784,FALSE
"Xe7b7a5a818b18e5d580c2610697665af","Paracoccus (RSV1756)",0,NA,1,NA,0,NA,NA,FALSE
"X16a32f028dd2cc5d730154539ce59a4d","Butyricicoccus (RSV1757)",2,NA,8,NA,0,NA,NA,FALSE
"X108276d4a24ab3aa2177405b53d2d27a","Phascolarctobacterium (RSV1758)",0,NA,11,0.706031160831951,0,NA,0.706031160831951,FALSE
"Xefb5d35e8ba16dad81270d1616c76824","GCA-900066575 (RSV1759)",3,NA,6,NA,2,NA,NA,FALSE
"X9db2817f5c42be6a7bcbca662959982d","Bradyrhizobium (RSV1760)",0,NA,18,0.469628241161272,0,NA,0.469628241161272,FALSE
"X17207fb6c0cb06ef110d1a454b63012f","Eubacterium (RSV1765)",2,NA,5,NA,0,NA,NA,FALSE
"Xc5d4496f5bce729253d5ec496fc24d29","Brevibacterium (RSV1766)",0,NA,18,0.991637583262399,0,NA,0.991637583262399,FALSE
"X9da946f5150e43997f3f25c4256afb88","Megasphaera (RSV1767)",1,NA,0,NA,0,NA,NA,FALSE
"Xe1cc3a32386a28bd79416abf840177d2","Streptococcus (RSV1770)",0,NA,0,NA,5,NA,NA,FALSE
"Xe77ba6a815dee1d8908a5768fac24aa1","unassigned Proteobacteria (RSV1771)",12,0.735017106575137,0,NA,1,NA,0.735017106575137,FALSE
"X017acc78809e085920c96d10fa44e263","Acinetobacter (RSV1772)",0,NA,0,NA,1,NA,NA,FALSE
"X86e2830280e27f4860c9c8f92f582285","Bifidobacterium (RSV1774)",0,NA,1,NA,4,NA,NA,FALSE
"Xdcfae322f6708f69a0837bd04b345c9f","Enterococcus (RSV1775)",0,NA,1,NA,0,NA,NA,FALSE
"X8b5454b7f9d3ac37cd9e4374a3e07fc2","Anaerostipes (RSV1777)",0,NA,3,NA,0,NA,NA,FALSE
"X3a7849ec8366b69e509725289b3d51f8","Bifidobacterium (RSV1778)",0,NA,1,NA,54,1,1,FALSE
"Xafbb178f1394ee60cc45761662642748","Morganella (RSV1779)",3,NA,0,NA,11,0.444140794869461,0.444140794869461,FALSE
"X72307c1a3048b449c56d03a40891cc9b","Collinsella (RSV1780)",1,NA,0,NA,0,NA,NA,FALSE
"Xb49af4570262a478a9dcac339e520a89","Streptococcus (RSV1781)",2,NA,0,NA,0,NA,NA,FALSE
"X30b0f8f3c67ee9ad3ac884905ab6ff65","Libanicoccus (RSV1782)",0,NA,3,NA,0,NA,NA,FALSE
